image,PO Number,Order Number,styles,Name,requested,Confirmed,Rejected
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/3dea69ae-9979-4dd8-ab20-815f7c7238bf?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=jRw9b248LULJEdK3Q~5Lv2xgWAwFoK~-4J4~-fIRwPAZDxTCE81HoXL6p4WISDSgIGHprDwhx3I2uOmcAMsptQzBVeHB3xkqn8mymRsajhBrr07v7UZ--rjUpCJ6Q53wUTHk1bw5cV5gE8oVBytOixs-I~lFNFL1rglX8RT2fYT0VnER7iiPOrLEXhYjJrNiDmX7cXasDphdUhKw4UMRg6pYRIg6YUxcB1-uCp4hNjTHKmYY7Zz3UJ5HJtyEPqa5FMGLCmTAgocOxvZfbuUSaq9ciTqFwRsCm9Jz~3N2VH4JBzndhWA45glrG4-wqQ2uzfpUPc~kgzW13Yah7S8pgg__,FU-LANNKEWA010123 ,7355731647,DQ5174-100,"NIKE SPORTSWEAR CLUB FLEECE
WHITE/BLACK
Apparel
DQ5174-100",12,CONFIRMED 0,12
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/552722eb-0ff5-4d2a-910d-dc79b6941cda?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=Uwk75Q1NXEz81E-5ebxnvb3s7WZABflbs3Qdn3ABWNCc0I8VVUXpSc~AMBckPwya7RFPYWprHjYWzLaGV0jVsa0cS0Wbd1TrYc3qIpdc4bUUInnK8sTk1DuiLblWqPx2fOq7drGaOnskewkdGXMTcyuhZxWAGC1ldAmlFlj~nZ4DI3LcH41pnElQOkWaonh8U8pvKhrZQ8DbUyJafm67j-YBHyBHEF5ceMIiDk50gv-YzFIubnpm3bxa57vkay4z5ln1wwuxVLPvozUI6bPj733lmPDvNCYbf88Z8bQCaH8~OYMmLkbZ4~HkPxzxVkB14h~V8P8uHLkZJ7bU2d-9Ow__,FU-LANNKEWA010123 ,7355731647,DQ5174-141,"NIKE SPORTSWEAR CLUB FLEECE
OATMEAL HEATHER/WHITE
Apparel
DQ5174-141",12,CONFIRMED 0,12
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/e4bd8345-ee88-4d02-9c8e-f3f3872c5697?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=HpF3MUDShB0Y0ueyzQ1pmuBmfaUSj3DkWwssGMd3kIxXa0rF~i1waOshnZo86E8Q8BfvXAnn0Agpa0oTvrZvPpDur2YSQlOP6P4THhn4nwsQO4B0r-eq9a68OCnHKv1XqCqDVExtyKShebI80mJU3HGIO8OSBXhHMVECPjhXvEpVNUUoFMaSdhxoiKkdWake9NF5w7NqFwoJk0hwyn5chyGFesbuGsxpUq-E9X3K4TUzJMHRrcrf37xxPmWZm8BhYlVo5bES49fVK~fLqFZto~WJnXrdjIp7Dpt2l8FHPLOW8FXgQOl3QbexYmjD3tojMR3LK1yshsx9sErsy8KrxA__,FU-LANNKEWA010123 ,7355731647,DQ5174-690,"NIKE SPORTSWEAR CLUB FLEECE
MED SOFT PINK/WHITE
Apparel
DQ5174-690",12,CONFIRMED 0,12
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/47c9b9de-a74a-4612-aa8f-21cce7a068bb?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=EQdU5D-1U2G~aZDj0Q6YjPPW4JiYWvtHyFXBt7pclqY8ZzoLUS9~eHuTig1q9-9zZmvVB502v3M~z-R6GyrvyYqwoljL4OullnFPeCectnLzzMfu1LFx8DDiOELDsheCjjJO8aUYxVJXP7Y5r58qpJDe7wI4MS88vQm~fl-Chbb~9OHb~t3A2qkiTmafLlvDvzMXqIAeklPza-h-~7T1P1pNi0ttatNEEitbHJFOxH9c5KB1ha~0uNv0Kq1dvJty~0spulAwXPgt4CTehyW-VBqkC7RBLcpc0MwPynVew~9F5-wJWl8pc2ysUAMSL1b-yY11CmwoNar0G7gb1TXySg__,FU-LANNKEWA010123 ,7355731647,DQ5471-010,"NIKE SPORTSWEAR CLUB FLEECE
BLACK/WHITE
Apparel
DQ5471-010",12,CONFIRMED 12,0
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/4c0e580d-26c5-46ba-817d-1478e8e6592c?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=TRYKI10W76gDabvYZONZk4xrc8l7ZUx~f4enmzq62tXMe2Kt6TsrQIHaC~jdq9CPaSS90-SrJ8L69NA5d5PN0j~OHG7aJqm7XjNQjVwhsMt55KiSPrptGl15xltzaC8uSBc8pj3QznTc0dTpH73WHW3zsWL7r-iry4iZTu6pZxqUTFevz9ZGREAA6wtXwbaqsRToqNe5mFo5T6GdsYN4pHIhnVk2YPIPOG3rCzGu792jmZY6gbhs9GQuSiGyHY1VEND0S5S5-060FqARYjrfeokAsTBSj47yH6QYcLoyNJVfsKqbDUOeH7jHucZeJIEaghDgvXvYwVWszRHh48LCnw__,FU-LANNKEWA010123 ,7355731647,DQ5471-100,"NIKE SPORTSWEAR CLUB FLEECE
WHITE/BLACK
Apparel
DQ5471-100",12,CONFIRMED 12,0
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/803fb16b-2853-4c0c-9738-4b19e3f01b7b?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=lgsc2-TOPy-9CPt8CbKpbUuchifzmyI4hKIOXIfE2~lS2SwNKf81CkerCRksW~L1UzMsEX-hh6qy9~~E9-QIz5RP5c2n1p57zFruNp9bxPeMu-VuMV71p5vUNR3zFN7DYak~hsDm6hnCC~5bx3cHfooievowfjv3B1EJ2UKxgS4bTOEDYYJDZqtrNviv2Rc480hiS9fyPN-GRwIhxH8Bj9UWp~A0X69Win7cSFUSaD1haYK5TU1avSuExUEBi0pm-243sPOANZLQSOQ-06w-y4VYyFVQDYrd-1-vwzU6UA6nTseCStCBGvorADLWDXd18J3Yt1Pn1fYTteuNyOibqQ__,FU-LANNKEWA010123 ,7355731647,DQ5471-141,"NIKE SPORTSWEAR CLUB FLEECE
OATMEAL HEATHER/WHITE
Apparel
DQ5471-141",12,CONFIRMED 0,12
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/f414dd9b-8cc0-4b15-a04c-b628bdce937d?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=WnLPaRvzEdP4Bk63zL7GKhi4CbXAnzfWcRVq7TAtzethkyV8~etwxXTQ90DxNUKDm4D-bHLKBlgvtgVMDPflTXjTW8ImkptfgpGbYzuImOMXc9sr2R-FAa~jFvzuqq9omR~pjF1lO6uPA8AJ36-456ute2zcf7LwHQUs9fWeaUN~uppSagCg6HM7xXF0HzX6JyanWpPHGx0VSkIATDi5ZMKWkdTJdS0hbsOv-p1aT2MzEbTK1dI0LqbDeZWlbf8RuZ9q81uqhy3-1VJqh--1AfHroZlfKk1uHrMN~wR4VfgAOFlqKLmGL8nI20OoBddZIfCloQmtvTYtWlVXSIcfqw__,FU-LANNKEWA010123 ,7355731647,DQ5471-690,"NIKE SPORTSWEAR CLUB FLEECE
MED SOFT PINK/WHITE
Apparel
DQ5471-690",12,CONFIRMED 12,0
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/b4a8d73e-477a-4071-b05e-2e7bdc802467?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=CGEVUAO0OoWbfIMH6jOHDCegRo0n~H9eoYHodyPHT-IrEv4TTgGwtwXdfwUTMpuOCKrImC32iGLWhdMrtqS1j427zqD9lGh0ZF0-tqTHgBMgScCtj4yeR6mdJuRtMNkQNLmg0CFOSDbO5qL8ZsmivBuGYsRdFKTu-jsab5O-vpITWU-cDbUPQyAa6kKzy8LO3Z4qIW1kWt1nFdcOfhXuhECzO8tPdnacd8Bjb9Nb8p0SPLtg4Q1AzG9agIbXUmYDIlzj-NYUHTIWEiFNvX1ULT~f-Dj3SiWiA4BeZQyh8LuwHd52sKCUQj5JtD~ulrzWt5peBvNrPhY8hPVQFNOl3A__,FU-LANNKEWA010123 ,7355731647,DQ5688-272,"NIKE SPORTSWEAR PHOENIX FLEECE
DIFFUSED TAUPE/SAIL
Apparel
DQ5688-272",12,CONFIRMED 12,0
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/2d337a2f-247a-45c5-931a-31bbc1472bf3?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=fcUdf8pSqCBVHkz3k15DlicPWbmgo7qRXYNgxQtYFrFX7Jlxa~q4pMvVEzM~4CMJQ8dM9nvK-gZ1kYIdg8evFTxuVsXHvsXuZnzPtzx7CrNNyS9SM8lUJ~JrpzM5P0g3hZPqKzqlOZlMzTUO~atxSjd1lkatusB8nQK9Obrfhi~Lq-GShJNd9Q2MUgHoCAgPdWfVgJLFLsGWIFLhKByxMRcX-jsGCPG6yskrdtk6Xj5m3bXwac3RsIwxCmL9-LY6R0lFP7P9npp7YH44h0upDO0JoNk7YqRIZz2oOzJiVejxUQSBhA5cOCgTYfO7YuRlR~lhMIAnZfyqgIkfxMF5pg__,FU-LANNKEWA010123 ,7355731647,DQ5688-706,"NIKE SPORTSWEAR PHOENIX FLEECE
LEMON CHIFFON/SAIL
Apparel
DQ5688-706",12,CONFIRMED 12,0
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/e09506d8-a00d-4041-ba47-0583e7809911?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=sgF0CwwGwLxtdapDa6n2A0jcVQeMMU2np2ZGkdyVKuLkb8fn9Fzp7LXMLKlbWf5aVB1f6ZonmAHctUj96lZaSykYJ5kWcbYCPuTuewtGciTtG6ZnCoSYgdOfsDR9FhuIVJjsLw2-eSiBIuuP9eY9V45V1YbIOtDFv9fat1F-uHBeqlibRRJlforBAdfLt~K6vXD5eggUJdCoEeX2aoW4t37eICE32bhriiLGIWzA96vMa-GRRncX20XBE1PK3gOpicU95BDQwx52e4-D8bhuNaXUG--~idkBDemH5sSoRjapIQsybhBu8EKtLUcbdTHWc5HI6f73S9~x-lnBljUCYg__,FU-LANNKEWA010123 ,7355731647,DQ5767-200,"NIKE SPORTSWEAR PHOENIX FLEECE
HEMP/SAIL
Apparel
DQ5767-200",12,CONFIRMED 0,12
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/94a256d4-1b4b-4193-b7b3-0ac56e669eeb?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=VBicbB761qKWjfSvL4YO~wGiEbsNwZpWl0vBEIhIVbhvoMA9L2tmktt2BYrLz7zzKyZO5HauXd2Mi-ltfg3eOo5W~mkRjcyfj8D38DW9lZI7iHnxzGVGce1EKPYfXTmooqmajcEWfw2EWTjsNwLT-Vln1a7xriwhLn-Etn1s33iyACuNbBvnly2-xdLtwuJWQsMJCjmPO8xq9lwzyQRhSxyggP05g9NoYc2STkKXbhKhZJht2ECJd1tdVm735IxrFVAcptpMeQryspRRGy~PizQQgrvkUCW8PgtlWxGiOTcgw--FdaM9vNMwdmzeJ3Uqk~CxKYGOLMoEJITCPgKDXA__,FU-LANNKEWA010123 ,7355731647,DQ5767-706,"NIKE SPORTSWEAR PHOENIX FLEECE
LEMON CHIFFON/SAIL
Apparel
DQ5767-706",12,CONFIRMED 12,0
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/225d066f-cdb1-4ae2-9f85-41b7598f8795?format=png&height=100&width=100&Expires=1674582863&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=mXAehTiIY9r3dyKYowwNcFxLtmbE1wNB3gFbgpVQqIh5uiQy5EbGV83ZEkpoqyAuOc01bZwI--yqq7f1Gr1NCPhxHcPnP9NAL8pZfLVi0g3mFXhIXWrZJz9NQ9qEJ0~7A9w1QAv1ZVdiDtMu1zI3blCr4fOfn5NahK~mxoM8ik94XNe0aTCX4vfW~eHfJPEUVMOCINqOc~ymsX1dVYr1I5it-hDQ4qaVQ8buerZiv7MtsFnfJXU7waz17TjTNj1eqjIsdUj~MNYz2x94dflIb6OGGDkglO2TOuaa8WwvXjlbD2I-z~2N7eefxG2mMCwPZra6LdoGlSWyoXkU2hAtVQ__,FU-LANNKEWA010123 ,7355731647,DQ5174-010,"NIKE SPORTSWEAR CLUB FLEECE
BLACK/WHITE
Apparel
DQ5174-010",12,12,0
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/7ddea234-f0f3-403b-b514-e82ad71a0efe?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=Hotjv0s5S6PZ9rjW-WAYQ8BTW-N758~nd860PJf0upTzNc~LFsSTgM~3RPMWJ1wzZOwjYyDbKVW9F~TlvIzDt5a6KF2xQi7AYFBfW0zl6gsPUk~VspGyrl5aHVbtqUIdxFCx4-rxg8RMlEgsQz-gee5Fl67dCmbNOmRrbVZ61RELzvLuAZ3U2nLUJUUh6-isq0lWpqWkMvql0v3zL7RflzRMfYMG4PSjdgeQZDmVqi4FBNHocAMNm8IZ2JYzAbQZVPQkBVDxBFR7TVfwG3vv0OXaUsp3RnNFh8SHOsia~XOVoui42fmGuN2oAkfgu13t~43UgJ-2aJhLJ8CBxvJlXA__,FU-BELJRDMA030123-UC ,7355723516,DV1445-100,"JORDAN AIR
WHITE/BLACK/GYM RED
Apparel
DV1445-100",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/f5d94de5-d0bf-44f5-a20a-6a9c8078c23c?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=bXJ7VFCc4ALq-~tJjOvChAsow~67sy0QXImrSnjDOHubHWUN8etLrEISS78pfr4WjRudD3KItG66BVTUdGTnQf-9Rq~tGGTJIoHYvvT2yN~IovoLmLijWvMZ68Hg4wLbldPOjg9Po~httWinAUmyuSVWL8eTBVUsxqB6DH-YM1sz0n6LqPBRWbD5oOvviPVfo43PPyn6N1jPxLzeDncCVdkBNp4IdoMjMvoAruVRJH1o8v1KOiRW2o~JZ6YYs4S05mAkbd0-7cOmJ4V2O1VkYMTf8CaAucYWrbM7olRUa9aGp~1z4LZg8giLWbFL6u6J2ggxFsFVk0ssjEWtAgWpBQ__,FU-BELJRDMA030123-UC ,7355723516,DV1445-274,"JORDAN AIR
PALOMINO/BLACK/SAIL
Apparel
DV1445-274",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/03e2025a-b992-4818-8de8-37bb8d7bcfb3?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=uBEz~HKs4jyLPdmMyAP-XO-YYi2mPIqmCJfTKj~h6tP1upA0Auex4ErJV5bNISF7Ck9u4lW1PrBojVBehxxbbynAYCp2UJY8-Ui9iq6AaGHcH3PJ7V71O0~XnxZcZDMpYg-L~YvILo0z~t5uQK5bKN35j0hB7VgxBQsw8CWa8DrX4b-YSvXTaNSgyAMrqKABARLFGGfXXwC531Qpshu6wga6ZMjUiesfxJSY72pKg-4Sh-k6LYhVme9K-3vA4mS~7hP4P-Laz1wabGpyi3awASFULzalrrHGxDTwamt7FY6cZJVbZ5tPmH982warjBJgKmjgpzkmSdsLgcFKy1MnZg__,FU-BELJRDMA030123-UC ,7355723516,DV1445-485,"JORDAN AIR
TRUE BLUE/BLACK/WHITE
Apparel
DV1445-485",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/b7217fac-ca38-45d3-9cb9-e797c1e8a14e?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=GUpIqj01zYyiED55fe2rc7y0-1m~jHddKnWg5wgcRc5zmnQ9H4OOGhrazHGpVuBHSdvr33bYnYyd5aTCBi5OZzc1damMweL~K57LxHOcu7HQj7YhSSQe7DAmsi8gfUKHrvgs4kBl5p7lYiQJet8hv538Deki-cKbWpF2xTiBcjIHc1WieuyyJsGJwpO0Qc-QGe8vehSTeh5Hw6btFZ0AlDNpXz3rQ9akgiqYWICqE9HxmpWGIWw6UqdlKw8d0RckgIWx5Va7Gx70QbFYEVn0ax~aXdjs77HJHslY6D150~0HVXEJ1Gh1eTpVdTI13MxEgSJJjBlG3TSR55nJpFL4GQ__,FU-BELJRDMA030123-UC ,7355723516,DV8414-010,"JORDAN
BLACK
Apparel
DV8414-010",10,CONFIRMED 0,10
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/7ba44f25-53cd-4399-88fa-595fc802d432?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=G-xVIIhHcgyWMCmKIV1REYNg9ufAjqjCHde2qB02NE2rTCeYvDLZBtN3EHyQByj7pUROmBRiKxvR3fLper3cZfRUfre1Ig4sYw5Kgsokit73vjhrOPA-VQ0KS27ezrou~Wx67dPSnW8BzQfNMLhMl1bvxz5ke4XcQHKrVposZBSZw6qlz4MlENwOlLiwAyNYKPGBCcu-Ddbf9yjIPRRQru2zSj8YDshcmY6atcFhnlc-uMXn3loyvsSc6IyqnKmRCBbhmYU3xGZY9bEqIoy02hWjzbTrv0dBhtmJvj0YFbTG4TOcwMAUpM~B4VtjsQxPUuB09hWTp1hEZN9vmEp70A__,FU-BELJRDMA030123-UC ,7355723516,DV8414-100,"JORDAN
WHITE
Apparel
DV8414-100",10,CONFIRMED 0,10
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/d207933a-350d-41c7-b49a-e9c54498fe95?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=KAdpEh5NXiSeHHPsjqPDoJWHiok4sr0LCHYtxn9PKMf4TLIa7GLI7YM-~DcxzJ5XIvg35xkg-xI8XPP~37Jm9m17PT4tOt95kv-yG5MH-63~AffLbXZAwWQ1REW9HhnaZPQaZVWm23oeYT3L2W8IG8DzZLddT4c3R147Xbp4-U9IZZnw-S~17HOoA1iT0n9rP67Q3zJEALOm5yA6KP9wCb6SE2Q0pNEJDFmMe-LmNi4RBqabi44HrqVEt6Mv-Qt2czPYUCC1nW1-mbA9wvUIwz5RA02nR-lbTFLTOzBavmIudOGdAWY04fe38nVhuW6Y4aCNYn~EcFrGEPOGM6ib4Q__,FU-BELJRDMA030123-UC ,7355723516,DV8414-430,"JORDAN
LAPIS
Apparel
DV8414-430",10,CONFIRMED 0,10
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/3976b56f-832f-414a-9fca-d4ba837cb5d8?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=pMYR3lHipFffwI~H-e84vgUmW9PICiUkQ44TTaa0TjgaI~7PRGNkZIrdTdfPtT190HylTljXKymR-wj5jATVagD0rq7vtn0FUyavnyKY3AFHyU6rq3fYdcd2CHQzkMs4yXNeRAa4kWgTimrWogZiwe29C6Q1I-GcMrbRwuLl8Lvv72BJeVw~lAw55RyKTuC9~lA6uhQPg5Pl7UsrihX0D7aV6BnZ9qc9rfiV4OhLvQkNzyfKtOdKCdqGVegeY62aFjM23FvDOic~V6SLQdik2H1yujdlDISibzxeIMafis~BqjCcuEKTMb-LKRIjD57zVAbgPPv9LMwjFBbvO5Hslg__,FU-BELJRDMA030123-UC ,7355723516,DV8414-687,"JORDAN
GYM RED
Apparel
DV8414-687",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/cc520022-05ce-4937-ba98-e87d0c1e3448?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=Ptjner7bODsMEY2m1yzTiYLe0IrirtPDnwWK89l~atMrtkIHuo1cP46KCo-TnOcN~Wpjao7FoQF9RMgwBZ2STk9gzOHUSUDoqcf5ZCARyWG16SvGGGiLe5SNQHZW0x6TAAVs5kZ2PPdOwiBTZBifebQWzr~eFbDiocmT57nZXGPMSt5VE~V0PhPyrGfY-sKlgQ-LTozlOhZ3x1TYTqXRuzWMQ-dNwH1gX7rSfarZO82q9nxwzu2f2gTx~RprOWDpfo3cnvQ7oj4yeY3DmksfvSIQelWsSAYM~1pUunT1VuCg3MVDJR34-TC1SlHs5XGyDgl4u9a5Hhb75e8CKGvcWQ__,FU-BELJRDMA030123-UC ,7355723516,DV8418-010,"JORDAN
BLACK
Apparel
DV8418-010",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/6444db1d-cac9-4d7b-a0b9-21b1cd31afe2?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=riBOUMMYvGTGxy4dUCzYVxG3Zd76am4idi3So5aMzV375V1wDTx7zMymADDLHEXl2~OWEEY7BrqdGsMiq9x55yNrB~AiUvRB7IdZh9FVltkgibU66pYVdjMf1a-V7O50SZT205qydpq31QoekieD~ZwutRMb3aBDNOjtKdHX-Ymh7cDZy~BqEG94dItzD75fkmZY~WOEivNfHWi-E0pvTjFmHmVx5LkycDepojd1cLbG24BVqY77nieINn00skdi1IJdxgj3ma~s-PNKPHKQSWGvUhfnM5maxWtuy142p8-HpshGJLT5jNFkF0~42p8opj4V-Daa5iaD3LuRTlxwMw__,FU-BELJRDMA030123-UC ,7355723516,DV8418-100,"JORDAN
WHITE
Apparel
DV8418-100",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/0c9bc602-261f-4cf6-bcf1-df9101209f52?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=anxzpAeqrTmHhJ-bpox37kOWY4G2qkHIoJILvjlGJHIzf-vsH9TEQJvLtLse71dsxQgTWUWYI2dtRnBNcFRuaV5UMlbgq1i9H0YS5ZL1l87cn9omIjdAKEBLTmTU9AIy~4ScVLkapBcGhGbSC0C7QyMsi1bO35up3ZgIABtH4yIgn7u3S1H0Slgo0XFtTZ7IZ-CpgcM6jAJHkdzhLUG1QKHc8e1uO9BNi6ytt924fdUJKBKkfH-cFky2SlabAlrwBCCbSVRTzrQ~dG2jHfrNAOzhb9fdOJ0m7bY~kbg~41th5oQdINuWz4W4e3VIrvAzxiEbzOcHx5C-UCUOPRu9Uw__,FU-BELJRDMA030123-UC ,7355723516,DV8418-430,"JORDAN
LAPIS
Apparel
DV8418-430",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/19626f56-3aa7-4a96-979b-ff860067ec1a?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=HbGjv18gA2znRL7DXJHtya3G~5VjkJ80Mc-QgNif3prMDCaHdYPNDmsuMcS6kXkxC9oIrY98jLjzEBIiKVAkVpv~Ir3fnWiOeE6AvGT6sP19GD1MjtBlvLnPZ6Ei89Jh5BGeJn6ho98f7rQir0CGq9cQVhbTcanJS4DcbrimIKPnEo0dwb~Jq58Gkj0zy784621wVktlmIKY~kVmfKBr6zNL1tDaQ77N0~ZaUW5NXuPBxsi74bZoMCNuLwkg6RPjhtS6NLYUNAQVirCE6N-qtewmDPACNyzrK19d1HHiyb~B6XXvejz0VH~y-gSvVdSCOCBi3OP25CJ9W6xNB5ZUzA__,FU-BELJRDMA030123-UC ,7355723516,DV8418-687,"JORDAN
GYM RED
Apparel
DV8418-687",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/9334c8aa-2a88-45c5-b2ca-30d6bccbcfb1?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=JbzzjERXA~oIpuIGO2UctOeKparD3K91rvyfpXgdJrcz06121zhD7rz7VW4xeClvE1tVdjWijX60zuojOS~6QmW474KX3AURH-90IMuJxqr5i9tRBFhvyb4IBSwkP81jB8Mxwb04WVA~uARuYuhhe2jLZIlByS2Kx03tK7bN0ZAyOyiKI06lrUZ2swfw17FK8VxEJoOxcfhmkI1SKmawlOQERwk1ec0B5m~DWfET6WJ5JgETc7e~b0gsl6gGvOoYgm1X1OqOQix6AtbH8qXBZEgTKWexmEHb13T2gmFVlvVXcSkzAHuFJCgyiIYUqLjIpnyPSdDYx8ppWTN9Bmw47Q__,FU-BELJRDMA030123-UC ,7355723516,DX5591-010,"JORDAN
BLACK/UNIVERSITY RED/WHITE
Apparel
DX5591-010",8,CONFIRMED 0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/126604e5-399b-47eb-8525-fff07deb8119?format=png&height=100&width=100&Expires=1674582515&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=Owz4zX4CbBfxu5GIIONSQl-52o2mqg62pwjApoKWRj5-S7mjkPJ5bxAjGKmMoDF3IQBgO2rkTpDHa0t5jboD2RlES7zejSiFmiQwnOBikmpmfbED-5tnxNT-v0GInswI0kl41wNUCZZGGvXUrLn-Tv7OqCvsiMKvP8YWgzxpujA2DGAh5TSthYcXgFau2hrwvhl3P580-iICEV2KMLkiwB5vS9WNCGttUjWYeDW8vv7BdCrjhGMd5JMotniMuMzDxmvCJIG115gogfV5ldHMeIvJ7NQVltewlmeEP63Vp8~iUeTAQ3xOMd9lb1hMznC07SUzJ-UbSTMXR5s372AetA__,FU-BELJRDMA030123-UC ,7355723516,DV1445-010,"JORDAN AIR
BLACK/WHITE/BLACK
Apparel
DV1445-010",8,0,8
https://artifact.prod.dpc.nike.io/v1/dpc/artifacts/aebb1144-9501-47f9-b704-142d20bc5e74?format=png&height=100&width=100&Expires=1674583087&Key-Pair-Id=APKAIY5MFB6ZHRUC3VEA&Signature=NG57330Tb1coZ3kmGB6nFI03FUxg90kr1MKQSURPVa15FrMX19pO--NsqnBns5Pr~BsuI7t~QZ5ErP6sXsky3uKZRCbYxUWTQ8Sa5rXvbD8nTmKLkV8uul90ZZC3AAnabwz89fFfAeMrc5BLyolL3vSSUGUOqe5fy21hubCV~2Y2BFJhBCv~cAUzUlm9oP5KwMdgQ8Fz~WkS-~rrinQIm-8a2b0oq72dqm3LEdEie2EeIwOapmvS38aUhuzpz7N7NqRC1bHm9nePLtogR-boCAokGFvtZxoGi28zT~qde8h2876arjYYZ~xKXkXjojvInKo1SA4zk06WH4HQ9ZK0Qg__,FU-LANJRDMA020123-UC ,7355723489,DQ7327-091,"JORDAN DRI-FIT SPORT CROSSOVER
CARBON HEATHER/BLACK
Apparel
DQ7327-091",12,CONFIRMED 0,12
